time,group,geo,value
2020-02-13,tages_distanz_weniger2km_alter_1529,ch,7.8711963780925
2020-02-13,tages_distanz_weniger2km_alter_3064,ch,9.736694073385
2020-02-13,tages_distanz_weniger2km_alter_6579,ch,20.5237859959346
2020-02-13,total,ch,24.5211456874607
2020-02-13,total,rural,36.150140434287
2020-02-13,total,urban,18.6069701691169
2020-02-13,total,zh,23.4593283973365
2020-02-13,weiblich,ch,21.2354973191753
2020-02-14,alter_1529,ch,36.7727201718303
2020-02-14,alter_3064,ch,27.3516526402985
2020-02-14,alter_6579,ch,15.9430687696422
2020-02-14,erwerbstaetig,ch,30.4136538983555
2020-02-14,in_ausbildung,ch,36.8001007981062
2020-02-14,maennlich,ch,31.8201744189928
2020-02-14,nicht_erwerbstaetig,ch,13.4379495463516
2020-02-14,tages_distanz_10-20km,ch,14.7981781991213
2020-02-14,tages_distanz_10-20km_alter_1529,ch,15.1869761964843
2020-02-14,tages_distanz_10-20km_alter_3064,ch,14.2110119634488
2020-02-14,tages_distanz_10-20km_alter_6579,ch,16.8338574206184
2020-02-14,tages_distanz_100pluskm,ch,14.6040256804393
2020-02-14,tages_distanz_100pluskm_alter_1529,ch,19.0679609667047
2020-02-14,tages_distanz_100pluskm_alter_3064,ch,13.7843409075637
2020-02-14,tages_distanz_100pluskm_alter_6579,ch,11.367547956519
2020-02-14,tages_distanz_2-10km,ch,17.3353228673131
2020-02-14,tages_distanz_2-10km_alter_1529,ch,11.1148671985285
2020-02-14,tages_distanz_2-10km_alter_3064,ch,18.3025952965506
2020-02-14,tages_distanz_2-10km_alter_6579,ch,22.6314500899256
2020-02-14,tages_distanz_20-50km,ch,25.4912221578969
2020-02-14,tages_distanz_20-50km_alter_1529,ch,27.7907493567021
2020-02-14,tages_distanz_20-50km_alter_3064,ch,25.562092401767
2020-02-14,tages_distanz_20-50km_alter_6579,ch,21.6082319263879
2020-02-14,tages_distanz_50-100km,ch,18.0502820156458
2020-02-14,tages_distanz_50-100km_alter_1529,ch,20.1473987862178
2020-02-14,tages_distanz_50-100km_alter_3064,ch,18.9558245403077
2020-02-14,tages_distanz_50-100km_alter_6579,ch,10.7305500146472
2020-02-14,tages_distanz_weniger2km,ch,9.72096907958369
2020-02-14,tages_distanz_weniger2km_alter_1529,ch,6.69204749536262
2020-02-14,tages_distanz_weniger2km_alter_3064,ch,9.18413489036217
2020-02-14,tages_distanz_weniger2km_alter_6579,ch,16.8283625919019
2020-02-14,total,ch,27.6306323625589
2020-02-14,total,rural,33.7854342148907
2020-02-14,total,urban,22.364467728103
2020-02-14,total,zh,26.8318443786301
2020-02-14,weiblich,ch,23.5081473143329
2020-02-15,alter_1529,ch,32.0179892893144
2020-02-15,alter_3064,ch,24.9588701080982
2020-02-15,alter_6579,ch,13.0948993487737
2020-02-15,erwerbstaetig,ch,25.276162045835
2020-02-15,in_ausbildung,ch,33.7251116414677
2020-02-15,maennlich,ch,25.2752264285654
2020-02-15,nicht_erwerbstaetig,ch,13.0143120890304
2020-02-15,tages_distanz_10-20km,ch,14.8915298828697
2020-02-15,tages_distanz_10-20km_alter_1529,ch,14.0847136916688
2020-02-15,tages_distanz_10-20km_alter_3064,ch,14.3024886677898
2020-02-15,tages_distanz_10-20km_alter_6579,ch,18.6477841309572
2020-02-15,tages_distanz_100pluskm,ch,14.9750280057156
2020-02-15,tages_distanz_100pluskm_alter_1529,ch,18.7561136156331
2020-02-15,tages_distanz_100pluskm_alter_3064,ch,15.4080311192487
2020-02-15,tages_distanz_100pluskm_alter_6579,ch,7.42755914253013
2020-02-15,tages_distanz_2-10km,ch,17.8382503603555
2020-02-15,tages_distanz_2-10km_alter_1529,ch,14.8859504092792
2020-02-15,tages_distanz_2-10km_alter_3064,ch,17.3234587942751
2020-02-15,tages_distanz_2-10km_alter_6579,ch,24.4948006088464
2020-02-15,tages_distanz_20-50km,ch,22.8311009579166
2020-02-15,tages_distanz_20-50km_alter_1529,ch,23.1337815259141
2020-02-15,tages_distanz_20-50km_alter_3064,ch,23.475691916165
2020-02-15,tages_distanz_20-50km_alter_6579,ch,19.5917209337069
2020-02-15,tages_distanz_50-100km,ch,16.6113038551043
2020-02-15,tages_distanz_50-100km_alter_1529,ch,19.2566429329412
2020-02-15,tages_distanz_50-100km_alter_3064,ch,17.3643379131452
2020-02-15,tages_distanz_50-100km_alter_6579,ch,9.3862784077092
2020-02-15,tages_distanz_weniger2km,ch,12.8527869380382
2020-02-15,tages_distanz_weniger2km_alter_1529,ch,9.88279782456363
2020-02-15,tages_distanz_weniger2km_alter_3064,ch,12.1259915893762
2020-02-15,tages_distanz_weniger2km_alter_6579,ch,20.4518567762502
2020-02-15,total,ch,23.6745295973551
2020-02-15,total,rural,28.8170098064638
2020-02-15,total,urban,20.8220825665614
2020-02-15,total,zh,24.1092886675666
2020-02-15,weiblich,ch,22.7720340861256
2020-02-16,alter_1529,ch,23.8158003569251
2020-02-16,alter_3064,ch,12.1765173666483
2020-02-16,alter_6579,ch,7.38863408294803
2020-02-16,erwerbstaetig,ch,13.344608930495
2020-02-16,in_ausbildung,ch,26.8459496250681
2020-02-16,maennlich,ch,14.8905914526379
2020-02-16,nicht_erwerbstaetig,ch,7.09759440155908
2020-02-16,tages_distanz_10-20km,ch,12.2016997737075
2020-02-16,tages_distanz_10-20km_alter_1529,ch,12.7267456835559
2020-02-16,tages_distanz_10-20km_alter_3064,ch,12.1612466964097
2020-02-16,tages_distanz_10-20km_alter_6579,ch,11.5971260648494
2020-02-16,tages_distanz_100pluskm,ch,12.0107684407742
2020-02-16,tages_distanz_100pluskm_alter_1529,ch,18.3553840419662
2020-02-16,tages_distanz_100pluskm_alter_3064,ch,10.7455734265509
2020-02-16,tages_distanz_100pluskm_alter_6579,ch,7.99513005133981
2020-02-16,tages_distanz_2-10km,ch,19.0557551982683
2020-02-16,tages_distanz_2-10km_alter_1529,ch,14.3836563185045
2020-02-16,tages_distanz_2-10km_alter_3064,ch,19.4109357752353
2020-02-16,tages_distanz_2-10km_alter_6579,ch,24.4558249360542
2020-02-16,tages_distanz_20-50km,ch,19.9411045757286
2020-02-16,tages_distanz_20-50km_alter_1529,ch,21.3164537428483
2020-02-16,tages_distanz_20-50km_alter_3064,ch,20.1393393744507
2020-02-16,tages_distanz_20-50km_alter_6579,ch,17.0683245019647
2020-02-16,tages_distanz_50-100km,ch,10.6536138763604
2020-02-16,tages_distanz_50-100km_alter_1529,ch,13.898413883574
2020-02-16,tages_distanz_50-100km_alter_3064,ch,10.2302140135701
2020-02-16,tages_distanz_50-100km_alter_6579,ch,7.65213891739512
2020-02-16,tages_distanz_weniger2km,ch,26.1370581351609
2020-02-16,tages_distanz_weniger2km_alter_1529,ch,19.3193463295511
2020-02-16,tages_distanz_weniger2km_alter_3064,ch,27.3126907137834
2020-02-16,tages_distanz_weniger2km_alter_6579,ch,31.2314555283968
2020-02-16,total,ch,13.1278698109053
2020-02-16,total,rural,15.4093756963489
2020-02-16,total,urban,11.6157680206484
2020-02-16,total,zh,13.745760395733
2020-02-16,weiblich,ch,11.640655975925
2020-02-17,alter_1529,ch,26.6479278548447
2020-02-17,alter_3064,ch,23.4365634298656
2020-02-17,alter_6579,ch,10.1294509286421
2020-02-17,erwerbstaetig,ch,24.3847665198232
2020-02-17,in_ausbildung,ch,21.950753533701
2020-02-17,maennlich,ch,24.3480321389959
2020-02-17,nicht_erwerbstaetig,ch,10.2631688399108
2020-02-17,tages_distanz_10-20km,ch,16.079344859112
2020-02-17,tages_distanz_10-20km_alter_1529,ch,16.8270109894642
2020-02-17,tages_distanz_10-20km_alter_3064,ch,15.0553841787399
2020-02-17,tages_distanz_10-20km_alter_6579,ch,19.4108294889126
2020-02-17,tages_distanz_100pluskm,ch,10.2164905541799
2020-02-17,tages_distanz_100pluskm_alter_1529,ch,12.1770117783962
2020-02-17,tages_distanz_100pluskm_alter_3064,ch,10.4104815053053
2020-02-17,tages_distanz_100pluskm_alter_6579,ch,6.40741504324584
2020-02-17,tages_distanz_2-10km,ch,20.5333870274396
2020-02-17,tages_distanz_2-10km_alter_1529,ch,18.7181475097182
2020-02-17,tages_distanz_2-10km_alter_3064,ch,20.1514635386186
2020-02-17,tages_distanz_2-10km_alter_6579,ch,24.9417234212309
2020-02-17,tages_distanz_20-50km,ch,25.8579101540652
2020-02-17,tages_distanz_20-50km_alter_1529,ch,30.0496424542919
2020-02-17,tages_distanz_20-50km_alter_3064,ch,26.4318271509027
2020-02-17,tages_distanz_20-50km_alter_6579,ch,17.0203630511983
2020-02-17,tages_distanz_50-100km,ch,15.7329113868103
2020-02-17,tages_distanz_50-100km_alter_1529,ch,14.8955571007033
2020-02-17,tages_distanz_50-100km_alter_3064,ch,17.9171206621885
2020-02-17,tages_distanz_50-100km_alter_6579,ch,7.48139930376014
2020-02-17,tages_distanz_weniger2km,ch,11.5799560183931
2020-02-17,tages_distanz_weniger2km_alter_1529,ch,7.33263016742631
2020-02-17,tages_distanz_weniger2km_alter_3064,ch,10.033722964245
2020-02-17,tages_distanz_weniger2km_alter_6579,ch,24.7382696916522
2020-02-17,total,ch,21.3013587016008
2020-02-17,total,rural,28.4758657078803
2020-02-17,total,urban,16.2152982106774
2020-02-17,total,zh,23.5737371437834
2020-02-17,weiblich,ch,18.4467186365681
2020-02-18,alter_1529,ch,27.7863863917894
2020-02-18,alter_3064,ch,25.5292369542044
2020-02-18,alter_6579,ch,13.7392036477103
2020-02-18,erwerbstaetig,ch,26.0480797618437
2020-02-18,in_ausbildung,ch,23.5286259430831
2020-02-18,maennlich,ch,27.5880359238585
2020-02-18,nicht_erwerbstaetig,ch,13.0651103702053
2020-02-18,tages_distanz_10-20km,ch,17.0207975307294
2020-02-18,tages_distanz_10-20km_alter_1529,ch,16.330184234213
2020-02-18,tages_distanz_10-20km_alter_3064,ch,15.9375438740252
2020-02-18,tages_distanz_10-20km_alter_6579,ch,22.8841653736958
2020-02-18,tages_distanz_100pluskm,ch,11.0364311896008
2020-02-18,tages_distanz_100pluskm_alter_1529,ch,10.6875636491962
2020-02-18,tages_distanz_100pluskm_alter_3064,ch,12.3199028451794
2020-02-18,tages_distanz_100pluskm_alter_6579,ch,5.87929032381593
2020-02-18,tages_distanz_2-10km,ch,17.8340615458148
2020-02-18,tages_distanz_2-10km_alter_1529,ch,17.084339849943
2020-02-18,tages_distanz_2-10km_alter_3064,ch,17.3684831611208
2020-02-18,tages_distanz_2-10km_alter_6579,ch,21.0486994034221
2020-02-18,tages_distanz_20-50km,ch,27.3849677947294
2020-02-18,tages_distanz_20-50km_alter_1529,ch,28.8787226721081
2020-02-18,tages_distanz_20-50km_alter_3064,ch,28.914730627873
2020-02-18,tages_distanz_20-50km_alter_6579,ch,18.3096068092523
2020-02-18,tages_distanz_50-100km,ch,16.4568714742353
2020-02-18,tages_distanz_50-100km_alter_1529,ch,19.0689250010454
2020-02-18,tages_distanz_50-100km_alter_3064,ch,16.6808773838617
2020-02-18,tages_distanz_50-100km_alter_6579,ch,11.45745471034
2020-02-18,tages_distanz_weniger2km,ch,10.2668704648903
2020-02-18,tages_distanz_weniger2km_alter_1529,ch,7.95026459349432
2020-02-18,tages_distanz_weniger2km_alter_3064,ch,8.77846210793996
2020-02-18,tages_distanz_weniger2km_alter_6579,ch,20.4207833794738
2020-02-18,total,ch,23.5458931925589
2020-02-18,total,rural,31.5664576302781
2020-02-18,total,urban,19.2408707142008
2020-02-18,total,zh,23.0953764684591
2020-02-18,weiblich,ch,20.10254910578
2020-02-19,alter_1529,ch,29.0649440012765
2020-02-19,alter_3064,ch,24.2576387564776
2020-02-19,alter_6579,ch,13.0491628671972
2020-02-19,erwerbstaetig,ch,26.3421744689782
2020-02-19,in_ausbildung,ch,24.5007824717716
2020-02-19,maennlich,ch,26.339813854024
2020-02-19,nicht_erwerbstaetig,ch,11.8314684808281
2020-02-19,tages_distanz_10-20km,ch,16.4018923001101
2020-02-19,tages_distanz_10-20km_alter_1529,ch,16.6748445911652
2020-02-19,tages_distanz_10-20km_alter_3064,ch,16.0865235202869
2020-02-19,tages_distanz_10-20km_alter_6579,ch,17.4017101704771
2020-02-19,tages_distanz_100pluskm,ch,10.7009233132442
2020-02-19,tages_distanz_100pluskm_alter_1529,ch,11.7042925963266
2020-02-19,tages_distanz_100pluskm_alter_3064,ch,11.4025663969982
2020-02-19,tages_distanz_100pluskm_alter_6579,ch,5.96864275332367
2020-02-19,tages_distanz_2-10km,ch,19.0160929283203
2020-02-19,tages_distanz_2-10km_alter_1529,ch,16.7499337127948
2020-02-19,tages_distanz_2-10km_alter_3064,ch,17.9993947757154
2020-02-19,tages_distanz_2-10km_alter_6579,ch,27.1380022379447
2020-02-19,tages_distanz_20-50km,ch,24.7148793432203
2020-02-19,tages_distanz_20-50km_alter_1529,ch,26.9160763145043
2020-02-19,tages_distanz_20-50km_alter_3064,ch,24.7957357241583
2020-02-19,tages_distanz_20-50km_alter_6579,ch,20.9221999107768
2020-02-19,tages_distanz_50-100km,ch,17.8385090356298
2020-02-19,tages_distanz_50-100km_alter_1529,ch,20.3541613246414
2020-02-19,tages_distanz_50-100km_alter_3064,ch,18.6306431634478
2020-02-19,tages_distanz_50-100km_alter_6579,ch,10.3426940173408
2020-02-19,tages_distanz_weniger2km,ch,11.3277030794753
2020-02-19,tages_distanz_weniger2km_alter_1529,ch,7.60069146056779
2020-02-19,tages_distanz_weniger2km_alter_3064,ch,11.0851364193935
2020-02-19,tages_distanz_weniger2km_alter_6579,ch,18.2267509101369
2020-02-19,total,ch,22.8942348731218
2020-02-19,total,rural,32.7953258826776
2020-02-19,total,urban,17.5303551162248
2020-02-19,total,zh,24.8479960323103
2020-02-19,weiblich,ch,20.0136091867464
2020-02-20,alter_1529,ch,27.4528446968669
2020-02-20,alter_3064,ch,26.6862901584546
2020-02-20,alter_6579,ch,16.2822380501927
2020-02-20,erwerbstaetig,ch,27.5113387843476
2020-02-20,in_ausbildung,ch,23.4763892603883
2020-02-20,maennlich,ch,28.2021432587512
2020-02-20,nicht_erwerbstaetig,ch,16.4974875877177
2020-02-20,tages_distanz_10-20km,ch,16.1241996533851
2020-02-20,tages_distanz_10-20km_alter_1529,ch,16.6953557791187
2020-02-20,tages_distanz_10-20km_alter_3064,ch,15.6200238146875
2020-02-20,tages_distanz_10-20km_alter_6579,ch,17.461791472829
2020-02-20,tages_distanz_100pluskm,ch,11.4109467769164
2020-02-20,tages_distanz_100pluskm_alter_1529,ch,11.5017921649998
2020-02-20,tages_distanz_100pluskm_alter_3064,ch,11.9392849696938
2020-02-20,tages_distanz_100pluskm_alter_6579,ch,8.96474367440012
2020-02-20,tages_distanz_2-10km,ch,18.2618891090414
2020-02-20,tages_distanz_2-10km_alter_1529,ch,16.4813087046443
2020-02-20,tages_distanz_2-10km_alter_3064,ch,17.4188559998919
2020-02-20,tages_distanz_2-10km_alter_6579,ch,24.6433520967615
2020-02-20,tages_distanz_20-50km,ch,26.5985868188868
2020-02-20,tages_distanz_20-50km_alter_1529,ch,26.5354261444331
2020-02-20,tages_distanz_20-50km_alter_3064,ch,28.0095994388799
2020-02-20,tages_distanz_20-50km_alter_6579,ch,20.5289065672063
2020-02-20,tages_distanz_50-100km,ch,18.7708525568921
2020-02-20,tages_distanz_50-100km_alter_1529,ch,21.8874761525185
2020-02-20,tages_distanz_50-100km_alter_3064,ch,18.768343211342
2020-02-20,tages_distanz_50-100km_alter_6579,ch,14.0596507564497
2020-02-20,tages_distanz_weniger2km,ch,8.83352508487831
2020-02-20,tages_distanz_weniger2km_alter_1529,ch,6.89864105428555
2020-02-20,tages_distanz_weniger2km_alter_3064,ch,8.24389256550485
2020-02-20,tages_distanz_weniger2km_alter_6579,ch,14.3415554323534
2020-02-20,total,ch,25.0814735209615
2020-02-20,total,rural,32.7543801222968
2020-02-20,total,urban,19.8658818681231
2020-02-20,total,zh,23.2904014861902
2020-02-20,weiblich,ch,22.3401385986346
2020-02-21,alter_1529,ch,39.548766263598
2020-02-21,alter_3064,ch,25.9838143535056
2020-02-21,alter_6579,ch,14.0802491877225
2020-02-21,erwerbstaetig,ch,28.5979366727419
2020-02-21,in_ausbildung,ch,39.023572194013
2020-02-21,maennlich,ch,32.5251890858213
2020-02-21,nicht_erwerbstaetig,ch,11.2238142176833
2020-02-21,tages_distanz_10-20km,ch,14.6565276343377
2020-02-21,tages_distanz_10-20km_alter_1529,ch,12.8408811356303
2020-02-21,tages_distanz_10-20km_alter_3064,ch,14.9226420516582
2020-02-21,tages_distanz_10-20km_alter_6579,ch,16.2950898836851
2020-02-21,tages_distanz_100pluskm,ch,13.3367551248025
2020-02-21,tages_distanz_100pluskm_alter_1529,ch,20.9332162893266
2020-02-21,tages_distanz_100pluskm_alter_3064,ch,12.4145002924244
2020-02-21,tages_distanz_100pluskm_alter_6579,ch,5.62064646786254
2020-02-21,tages_distanz_2-10km,ch,18.2360881132592
2020-02-21,tages_distanz_2-10km_alter_1529,ch,12.3388256071898
2020-02-21,tages_distanz_2-10km_alter_3064,ch,17.621444940475
2020-02-21,tages_distanz_2-10km_alter_6579,ch,30.2169317634234
2020-02-21,tages_distanz_20-50km,ch,25.5916226121385
2020-02-21,tages_distanz_20-50km_alter_1529,ch,26.276232569532
2020-02-21,tages_distanz_20-50km_alter_3064,ch,26.0414794056125
2020-02-21,tages_distanz_20-50km_alter_6579,ch,22.4966630311322
2020-02-21,tages_distanz_50-100km,ch,18.5066191296352
2020-02-21,tages_distanz_50-100km_alter_1529,ch,21.1665213921999
2020-02-21,tages_distanz_50-100km_alter_3064,ch,18.8878865852586
2020-02-21,tages_distanz_50-100km_alter_6579,ch,12.6343708480045
2020-02-21,tages_distanz_weniger2km,ch,9.67238738582684
2020-02-21,tages_distanz_weniger2km_alter_1529,ch,6.44432300612145
2020-02-21,tages_distanz_weniger2km_alter_3064,ch,10.1120467245713
2020-02-21,tages_distanz_weniger2km_alter_6579,ch,12.7362980058923
2020-02-21,total,ch,26.3999384053439
2020-02-21,total,rural,34.5091584734233
2020-02-21,total,urban,21.6794482395022
2020-02-21,total,zh,27.8310692156703
2020-02-21,weiblich,ch,21.5311019178547
2020-02-22,alter_1529,ch,35.1554913203225
2020-02-22,alter_3064,ch,19.9291739386782
2020-02-22,alter_6579,ch,11.4178890036092
2020-02-22,erwerbstaetig,ch,21.7830160549908
2020-02-22,in_ausbildung,ch,31.5653314106959
2020-02-22,maennlich,ch,21.8092745048795
2020-02-22,nicht_erwerbstaetig,ch,10.0925022095346
2020-02-22,tages_distanz_10-20km,ch,15.1197168016297
2020-02-22,tages_distanz_10-20km_alter_1529,ch,10.816095131168
2020-02-22,tages_distanz_10-20km_alter_3064,ch,16.0912515615928
2020-02-22,tages_distanz_10-20km_alter_6579,ch,17.4451393308475
2020-02-22,tages_distanz_100pluskm,ch,13.9614785274897
2020-02-22,tages_distanz_100pluskm_alter_1529,ch,18.8579214419363
2020-02-22,tages_distanz_100pluskm_alter_3064,ch,13.1757296417926
2020-02-22,tages_distanz_100pluskm_alter_6579,ch,9.89102521091959
2020-02-22,tages_distanz_2-10km,ch,19.7067243061077
2020-02-22,tages_distanz_2-10km_alter_1529,ch,14.9451229546389
2020-02-22,tages_distanz_2-10km_alter_3064,ch,19.8633530288415
2020-02-22,tages_distanz_2-10km_alter_6579,ch,26.3729798231012
2020-02-22,tages_distanz_20-50km,ch,21.5274528980518
2020-02-22,tages_distanz_20-50km_alter_1529,ch,26.6897783418568
2020-02-22,tages_distanz_20-50km_alter_3064,ch,21.0106342156345
2020-02-22,tages_distanz_20-50km_alter_6579,ch,15.8469999971224
2020-02-22,tages_distanz_50-100km,ch,15.5184227272793
2020-02-22,tages_distanz_50-100km_alter_1529,ch,18.585778948694
2020-02-22,tages_distanz_50-100km_alter_3064,ch,15.774298343133
2020-02-22,tages_distanz_50-100km_alter_6579,ch,9.63376890514251
2020-02-22,tages_distanz_weniger2km,ch,14.1662047394419
2020-02-22,tages_distanz_weniger2km_alter_1529,ch,10.1053031817059
2020-02-22,tages_distanz_weniger2km_alter_3064,ch,14.0847332090058
2020-02-22,tages_distanz_weniger2km_alter_6579,ch,20.8100867328668
2020-02-22,total,ch,20.6711114325695
2020-02-22,total,rural,26.1387726530009
2020-02-22,total,urban,17.6732241865238
2020-02-22,total,zh,20.3041036628961
2020-02-22,weiblich,ch,19.8002549075117
2020-02-23,alter_1529,ch,26.2502289311482
2020-02-23,alter_3064,ch,12.2746453296484
2020-02-23,alter_6579,ch,6.92358905351229
2020-02-23,erwerbstaetig,ch,13.7187545230097
2020-02-23,in_ausbildung,ch,24.6554982038523
2020-02-23,maennlich,ch,15.9278303676314
2020-02-23,nicht_erwerbstaetig,ch,8.00425781268331
2020-02-23,tages_distanz_10-20km,ch,13.635038571043
2020-02-23,tages_distanz_10-20km_alter_1529,ch,11.7893050871386
2020-02-23,tages_distanz_10-20km_alter_3064,ch,14.2182176699749
2020-02-23,tages_distanz_10-20km_alter_6579,ch,13.8820015242951
2020-02-23,tages_distanz_100pluskm,ch,11.940673181256
2020-02-23,tages_distanz_100pluskm_alter_1529,ch,18.7260080446984
2020-02-23,tages_distanz_100pluskm_alter_3064,ch,10.3873669721824
2020-02-23,tages_distanz_100pluskm_alter_6579,ch,8.45035810065087
2020-02-23,tages_distanz_2-10km,ch,20.5185409719627
2020-02-23,tages_distanz_2-10km_alter_1529,ch,18.7139365253135
2020-02-23,tages_distanz_2-10km_alter_3064,ch,20.5009980878707
2020-02-23,tages_distanz_2-10km_alter_6579,ch,23.3298939794815
2020-02-23,tages_distanz_20-50km,ch,17.377059437882
2020-02-23,tages_distanz_20-50km_alter_1529,ch,20.934908754417
2020-02-23,tages_distanz_20-50km_alter_3064,ch,17.4613196751534
2020-02-23,tages_distanz_20-50km_alter_6579,ch,11.6171620398764
2020-02-23,tages_distanz_50-100km,ch,12.9042538307313
2020-02-23,tages_distanz_50-100km_alter_1529,ch,16.1958919013913
2020-02-23,tages_distanz_50-100km_alter_3064,ch,11.9810315236773
2020-02-23,tages_distanz_50-100km_alter_6579,ch,11.9530814580237
2020-02-23,tages_distanz_weniger2km,ch,23.6244340071249
2020-02-23,tages_distanz_weniger2km_alter_1529,ch,13.6399496870411
2020-02-23,tages_distanz_weniger2km_alter_3064,ch,25.4510660711412
2020-02-23,tages_distanz_weniger2km_alter_6579,ch,30.7675028976724
2020-02-23,total,ch,13.5413911147038
